sales_id,date,shop,product category,product name,quantity,price,is_returned
D-20250610-0012,06/10/2025 10:54 AM,Shop D,Accessories,Beach Bag,1,35,False
D-20250610-0013,06/10/2025 10:56 AM,Shop D,Accessories,Beach Hat,1,15,False
D-20250610-0014,06/10/2025 11:10 AM,Shop D,Accessories,Beach Hat,1,15,False
A-20250610-0015,06/10/2025 11:19 AM,Shop A,Skincare,Sunscreen,3,10,False
C-20250610-0016,06/10/2025 11:51 AM,Shop C,Beverages,Bottled Water,2,2,False
C-20250610-0017,06/10/2025 11:52 AM,Shop C,Clothing,Beach Shorts,1,30,False
A-20250610-0018,06/10/2025 11:56 AM,Shop A,Accessories,Sunglasses,1,25,False
A-20250610-0019,06/10/2025 12:00 PM,Shop A,Accessories,Beach Hat,1,15,False
B-20250610-0020,06/10/2025 12:20 PM,Shop B,Clothing,Beach Shorts,1,30,False
D-20250610-0021,06/10/2025 12:25 PM,Shop D,Souvenir,Florida Magnet,1,5,False
A-20250610-0022,06/10/2025 12:31 PM,Shop A,Kids,Inflatable Ring,2,15,True
C-20250610-0023,06/10/2025 12:53 PM,Shop C,Clothing,Swimsuit,1,50,True
C-20250610-0024,06/10/2025 01:01 PM,Shop C,Clothing,T-Shirt,10,20,False
C-20250610-0025,06/10/2025 01:08 PM,Shop C,Footwear,Sandals,2,40,False
A-20250610-0026,06/10/2025 01:11 PM,Shop A,Accessories,Beach Bag,8,35,False
D-20250610-0027,06/10/2025 01:13 PM,Shop D,Skincare,Sunscreen,2,10,False
D-20250610-0028,06/10/2025 01:17 PM,Shop D,Beverages,Bottled Water,3,2,False
B-20250610-0029,06/10/2025 01:28 PM,Shop B,Accessories,Sunglasses,3,25,False
B-20250610-0030,06/10/2025 01:29 PM,Shop B,Accessories,Beach Hat,1,15,False
C-20250610-0031,06/10/2025 01:54 PM,Shop C,Accessories,Sunglasses,1,25,False
D-20250610-0032,06/10/2025 02:02 PM,Shop D,Clothing,Beach Shorts,1,30,False
A-20250610-0033,06/10/2025 02:05 PM,Shop A,Clothing,Swimsuit,1,50,False
C-20250610-0034,06/10/2025 02:20 PM,Shop C,Souvenir,Florida Magnet,1,5,False
B-20250610-0035,06/10/2025 02:41 PM,Shop B,Souvenir,Florida Magnet,1,5,False
D-20250610-0036,06/10/2025 03:04 PM,Shop D,Footwear,Sandals,2,40,False
D-20250610-0037,06/10/2025 03:09 PM,Shop D,Accessories,Sunglasses,2,25,False
D-20250610-0038,06/10/2025 03:13 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250610-0039,06/10/2025 03:15 PM,Shop A,Accessories,Beach Hat,2,15,False
A-20250610-0040,06/10/2025 03:15 PM,Shop A,Beverages,Bottled Water,1,2,False
C-20250610-0041,06/10/2025 04:10 PM,Shop C,Kids,Inflatable Ring,1,15,False
D-20250610-0042,06/10/2025 05:25 PM,Shop D,Clothing,Swimsuit,1,50,False
D-20250610-0043,06/10/2025 05:26 PM,Shop D,Accessories,Sunglasses,1,25,False
E-20250610-0044,06/10/2025 05:40 PM,Shop E,Outerwear,Light Jacket,4,60,False
B-20250610-0045,06/10/2025 06:16 PM,Shop B,Accessories,Beach Hat,1,15,False
B-20250610-0046,06/10/2025 06:22 PM,Shop B,Clothing,T-Shirt,1,20,True
D-20250610-0047,06/10/2025 06:22 PM,Shop D,Clothing,T-Shirt,1,20,False
B-20250610-0048,06/10/2025 06:25 PM,Shop B,Beverages,Bottled Water,1,2,False
A-20250610-0049,06/10/2025 07:11 PM,Shop A,Clothing,T-Shirt,1,20,False
A-20250610-0050,06/10/2025 07:15 PM,Shop A,Souvenir,Florida Magnet,1,5,False
B-20250610-0051,06/10/2025 07:32 PM,Shop B,Skincare,Sunscreen,1,10,False
B-20250611-0001,06/11/2025 08:57 AM,Shop B,Footwear,Sandals,1,40,False
B-20250611-0002,06/11/2025 09:18 AM,Shop B,Accessories,Beach Bag,1,35,False
C-20250611-0003,06/11/2025 09:43 AM,Shop C,Clothing,Beach Shorts,1,30,False
C-20250611-0004,06/11/2025 10:07 AM,Shop C,Accessories,Sunglasses,1,25,False
A-20250611-0005,06/11/2025 10:20 AM,Shop A,Accessories,Beach Hat,1,15,False
A-20250611-0006,06/11/2025 10:42 AM,Shop A,Clothing,T-Shirt,1,20,False
D-20250611-0007,06/11/2025 10:52 AM,Shop D,Beverages,Bottled Water,3,2,False
A-20250611-0008,06/11/2025 11:20 AM,Shop A,Kids,Inflatable Ring,4,15,False
A-20250611-0009,06/11/2025 11:24 AM,Shop A,Skincare,Sunscreen,1,10,False
D-20250611-0010,06/11/2025 11:30 AM,Shop D,Skincare,Sunscreen,2,10,False
C-20250611-0011,06/11/2025 11:41 AM,Shop C,Footwear,Sandals,2,40,False
A-20250611-0012,06/11/2025 11:56 AM,Shop A,Souvenir,Florida Magnet,1,5,False
C-20250611-0013,06/11/2025 12:08 PM,Shop C,Accessories,Beach Bag,2,35,False
C-20250611-0014,06/11/2025 12:10 PM,Shop C,Skincare,Sunscreen,1,10,False
B-20250611-0015,06/11/2025 12:13 PM,Shop B,Skincare,Sunscreen,1,10,False
A-20250611-0016,06/11/2025 12:21 PM,Shop A,Footwear,Sandals,6,40,False
D-20250611-0017,06/11/2025 12:42 PM,Shop D,Clothing,Swimsuit,1,50,False
D-20250611-0018,06/11/2025 12:48 PM,Shop D,Clothing,T-Shirt,4,20,False
D-20250611-0019,06/11/2025 12:55 PM,Shop D,Clothing,Beach Shorts,2,30,False
D-20250611-0020,06/11/2025 01:20 PM,Shop D,Accessories,Sunglasses,2,25,False
D-20250611-0021,06/11/2025 01:26 PM,Shop D,Footwear,Sandals,3,40,False
E-20250611-0022,06/11/2025 01:33 PM,Shop E,Accessories,Beach Hat,2,15,False
A-20250611-0023,06/11/2025 01:36 PM,Shop A,Accessories,Sunglasses,1,25,False
A-20250611-0024,06/11/2025 01:37 PM,Shop A,Skincare,Sunscreen,1,10,False
A-20250611-0025,06/11/2025 01:41 PM,Shop A,Accessories,Beach Hat,1,15,False
C-20250611-0026,06/11/2025 02:05 PM,Shop C,Accessories,Beach Hat,1,15,False
C-20250611-0027,06/11/2025 02:11 PM,Shop C,Souvenir,Florida Magnet,1,5,False
B-20250611-0028,06/11/2025 02:18 PM,Shop B,Souvenir,Florida Magnet,1,5,False
C-20250611-0029,06/11/2025 02:26 PM,Shop C,Clothing,T-Shirt,1,20,False
C-20250611-0030,06/11/2025 02:56 PM,Shop C,Clothing,Swimsuit,1,50,False
D-20250611-0031,06/11/2025 03:01 PM,Shop D,Accessories,Beach Bag,1,35,False
D-20250611-0032,06/11/2025 03:02 PM,Shop D,Accessories,Beach Hat,1,15,False
B-20250611-0033,06/11/2025 03:14 PM,Shop B,Clothing,Beach Shorts,1,30,False
C-20250611-0034,06/11/2025 03:29 PM,Shop C,Kids,Inflatable Ring,3,15,False
C-20250611-0035,06/11/2025 03:55 PM,Shop C,Beverages,Bottled Water,1,2,False
E-20250611-0036,06/11/2025 03:56 PM,Shop E,Skincare,Sunscreen,1,10,False
D-20250611-0037,06/11/2025 04:26 PM,Shop D,Souvenir,Florida Magnet,1,5,False
E-20250611-0038,06/11/2025 04:27 PM,Shop E,Clothing,Beach Shorts,3,30,False
E-20250611-0039,06/11/2025 04:33 PM,Shop E,Accessories,Beach Bag,5,35,False
B-20250611-0040,06/11/2025 04:36 PM,Shop B,Clothing,Swimsuit,4,50,False
A-20250611-0041,06/11/2025 04:48 PM,Shop A,Beverages,Bottled Water,1,2,False
B-20250611-0042,06/11/2025 04:51 PM,Shop B,Accessories,Sunglasses,1,25,False
A-20250611-0043,06/11/2025 05:07 PM,Shop A,Clothing,Beach Shorts,1,30,True
B-20250611-0044,06/11/2025 05:30 PM,Shop B,Clothing,T-Shirt,1,20,False
B-20250611-0045,06/11/2025 05:31 PM,Shop B,Souvenir,Florida Magnet,1,5,False
A-20250611-0046,06/11/2025 06:11 PM,Shop A,Clothing,Swimsuit,5,50,False
A-20250611-0047,06/11/2025 06:15 PM,Shop A,Accessories,Sunglasses,1,25,False
D-20250611-0048,06/11/2025 07:01 PM,Shop D,Kids,Inflatable Ring,2,15,False
A-20250611-0049,06/11/2025 07:11 PM,Shop A,Accessories,Beach Bag,1,35,False
E-20250611-0050,06/11/2025 07:15 PM,Shop E,Clothing,T-Shirt,1,20,True
E-20250611-0051,06/11/2025 07:16 PM,Shop E,Souvenir,Florida Magnet,1,5,False
B-20250612-0001,06/12/2025 08:18 AM,Shop B,Clothing,T-Shirt,1,20,False
C-20250612-0002,06/12/2025 09:02 AM,Shop C,Souvenir,Florida Magnet,4,5,False
A-20250612-0003,06/12/2025 09:32 AM,Shop A,Skincare,Sunscreen,1,10,False
E-20250612-0004,06/12/2025 09:56 AM,Shop E,Footwear,Sandals,9,40,False
E-20250612-0005,06/12/2025 10:44 AM,Shop E,Accessories,Sunglasses,3,25,False
A-20250612-0006,06/12/2025 10:48 AM,Shop A,Souvenir,Florida Magnet,2,5,True
E-20250612-0007,06/12/2025 10:49 AM,Shop E,Accessories,Beach Hat,1,15,False
C-20250612-0008,06/12/2025 11:12 AM,Shop C,Skincare,Sunscreen,1,10,False
A-20250612-0009,06/12/2025 11:15 AM,Shop A,Clothing,Beach Shorts,2,30,False
A-20250612-0010,06/12/2025 11:15 AM,Shop A,Accessories,Beach Hat,1,15,False
A-20250612-0011,06/12/2025 11:18 AM,Shop A,Accessories,Sunglasses,1,25,False
A-20250612-0012,06/12/2025 11:29 AM,Shop A,Kids,Inflatable Ring,1,15,False
D-20250612-0013,06/12/2025 11:31 AM,Shop D,Beverages,Bottled Water,2,2,False
D-20250612-0014,06/12/2025 11:48 AM,Shop D,Skincare,Sunscreen,9,10,False
D-20250612-0015,06/12/2025 12:01 PM,Shop D,Accessories,Beach Bag,1,35,False
D-20250612-0016,06/12/2025 12:05 PM,Shop D,Clothing,Beach Shorts,1,30,False
E-20250612-0017,06/12/2025 12:05 PM,Shop E,Skincare,Sunscreen,1,10,False
D-20250612-0018,06/12/2025 12:10 PM,Shop D,Accessories,Sunglasses,1,25,False
C-20250612-0019,06/12/2025 12:46 PM,Shop C,Beverages,Bottled Water,1,2,False
D-20250612-0020,06/12/2025 01:20 PM,Shop D,Footwear,Sandals,4,40,False
B-20250612-0021,06/12/2025 01:42 PM,Shop B,Outerwear,Light Jacket,2,60,False
A-20250612-0022,06/12/2025 01:52 PM,Shop A,Beverages,Bottled Water,1,2,False
D-20250612-0023,06/12/2025 01:53 PM,Shop D,Accessories,Beach Hat,1,15,False
C-20250612-0024,06/12/2025 02:02 PM,Shop C,Clothing,Swimsuit,5,50,False
A-20250612-0025,06/12/2025 02:16 PM,Shop A,Accessories,Beach Bag,7,35,False
A-20250612-0026,06/12/2025 02:21 PM,Shop A,Footwear,Sandals,1,40,True
A-20250612-0027,06/12/2025 02:35 PM,Shop A,Accessories,Sunglasses,2,25,False
C-20250612-0028,06/12/2025 02:43 PM,Shop C,Footwear,Sandals,2,40,False
E-20250612-0029,06/12/2025 03:14 PM,Shop E,Clothing,Beach Shorts,3,30,False
D-20250612-0030,06/12/2025 03:19 PM,Shop D,Clothing,T-Shirt,4,20,False
D-20250612-0031,06/12/2025 03:20 PM,Shop D,Clothing,Swimsuit,2,50,False
A-20250612-0032,06/12/2025 03:23 PM,Shop A,Clothing,Swimsuit,2,50,False
A-20250612-0033,06/12/2025 03:24 PM,Shop A,Accessories,Sunglasses,1,25,False
D-20250612-0034,06/12/2025 03:25 PM,Shop D,Accessories,Sunglasses,1,25,False
C-20250612-0035,06/12/2025 03:30 PM,Shop C,Clothing,Beach Shorts,2,30,False
D-20250612-0036,06/12/2025 03:40 PM,Shop D,Kids,Inflatable Ring,1,15,False
D-20250612-0037,06/12/2025 03:42 PM,Shop D,Souvenir,Florida Magnet,1,5,False
D-20250612-0038,06/12/2025 03:43 PM,Shop D,Accessories,Sunglasses,1,25,False
C-20250612-0039,06/12/2025 03:49 PM,Shop C,Accessories,Sunglasses,5,25,False
C-20250612-0040,06/12/2025 03:53 PM,Shop C,Accessories,Beach Hat,1,15,False
C-20250612-0041,06/12/2025 03:56 PM,Shop C,Accessories,Beach Hat,1,15,False
C-20250612-0042,06/12/2025 05:10 PM,Shop C,Clothing,T-Shirt,1,20,False
B-20250612-0043,06/12/2025 05:30 PM,Shop B,Clothing,Swimsuit,2,50,False
B-20250612-0044,06/12/2025 06:57 PM,Shop B,Kids,Inflatable Ring,4,15,False
B-20250612-0045,06/12/2025 06:58 PM,Shop B,Clothing,Beach Shorts,2,30,False
B-20250612-0046,06/12/2025 06:58 PM,Shop B,Beverages,Bottled Water,1,2,False
A-20250613-0001,06/13/2025 08:21 AM,Shop A,Skincare,Sunscreen,2,10,False
A-20250613-0002,06/13/2025 08:24 AM,Shop A,Beverages,Bottled Water,1,2,False
E-20250613-0003,06/13/2025 08:54 AM,Shop E,Beverages,Bottled Water,1,2,False
C-20250613-0004,06/13/2025 09:13 AM,Shop C,Accessories,Sunglasses,2,25,False
D-20250613-0005,06/13/2025 09:39 AM,Shop D,Footwear,Sandals,1,40,False
B-20250613-0006,06/13/2025 10:02 AM,Shop B,Skincare,Sunscreen,8,10,False
A-20250613-0007,06/13/2025 10:12 AM,Shop A,Footwear,Sandals,4,40,False
C-20250613-0008,06/13/2025 10:20 AM,Shop C,Beverages,Bottled Water,1,2,False
C-20250613-0009,06/13/2025 10:33 AM,Shop C,Outerwear,Light Jacket,1,60,False
D-20250613-0010,06/13/2025 10:48 AM,Shop D,Souvenir,Florida Magnet,1,5,False
C-20250613-0011,06/13/2025 10:52 AM,Shop C,Accessories,Beach Hat,2,15,False
D-20250613-0012,06/13/2025 11:29 AM,Shop D,Accessories,Beach Bag,1,35,False
C-20250613-0013,06/13/2025 11:57 AM,Shop C,Clothing,Swimsuit,1,50,False
C-20250613-0014,06/13/2025 12:18 PM,Shop C,Kids,Inflatable Ring,2,15,False
C-20250613-0015,06/13/2025 12:19 PM,Shop C,Skincare,Sunscreen,1,10,False
A-20250613-0016,06/13/2025 12:54 PM,Shop A,Accessories,Sunglasses,1,25,False
B-20250613-0017,06/13/2025 12:54 PM,Shop B,Beverages,Bottled Water,1,2,False
D-20250613-0018,06/13/2025 12:54 PM,Shop D,Clothing,Beach Shorts,4,30,False
D-20250613-0019,06/13/2025 01:05 PM,Shop D,Clothing,Swimsuit,6,50,True
B-20250613-0020,06/13/2025 01:21 PM,Shop B,Souvenir,Florida Magnet,1,5,False
A-20250613-0021,06/13/2025 01:22 PM,Shop A,Clothing,Beach Shorts,3,30,False
A-20250613-0022,06/13/2025 01:36 PM,Shop A,Accessories,Beach Bag,1,35,False
A-20250613-0023,06/13/2025 02:09 PM,Shop A,Kids,Inflatable Ring,3,15,False
D-20250613-0024,06/13/2025 02:15 PM,Shop D,Accessories,Beach Hat,1,15,False
E-20250613-0025,06/13/2025 02:17 PM,Shop E,Accessories,Sunglasses,1,25,False
D-20250613-0026,06/13/2025 02:22 PM,Shop D,Skincare,Sunscreen,1,10,False
B-20250613-0027,06/13/2025 02:23 PM,Shop B,Accessories,Beach Hat,1,15,False
C-20250613-0028,06/13/2025 02:23 PM,Shop C,Souvenir,Florida Magnet,5,5,True
D-20250613-0029,06/13/2025 03:17 PM,Shop D,Outerwear,Light Jacket,2,60,False
C-20250613-0030,06/13/2025 03:45 PM,Shop C,Footwear,Sandals,1,40,False
D-20250613-0031,06/13/2025 04:42 PM,Shop D,Clothing,T-Shirt,9,20,False
C-20250613-0032,06/13/2025 04:52 PM,Shop C,Clothing,Beach Shorts,2,30,False
D-20250613-0033,06/13/2025 05:17 PM,Shop D,Kids,Inflatable Ring,1,15,False
B-20250613-0034,06/13/2025 05:43 PM,Shop B,Accessories,Beach Bag,1,35,False
C-20250613-0035,06/13/2025 06:38 PM,Shop C,Skincare,Sunscreen,4,10,False
B-20250613-0036,06/13/2025 06:47 PM,Shop B,Clothing,Swimsuit,1,50,False
D-20250613-0037,06/13/2025 06:51 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250613-0038,06/13/2025 06:55 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250613-0039,06/13/2025 07:03 PM,Shop A,Souvenir,Florida Magnet,1,5,False
E-20250613-0040,06/13/2025 07:13 PM,Shop E,Souvenir,Florida Magnet,3,5,False
D-20250613-0041,06/13/2025 07:14 PM,Shop D,Beverages,Bottled Water,2,2,False
A-20250613-0042,06/13/2025 07:34 PM,Shop A,Clothing,Swimsuit,1,50,False
B-20250614-0001,06/14/2025 08:02 AM,Shop B,Clothing,Swimsuit,1,50,False
A-20250614-0002,06/14/2025 08:14 AM,Shop A,Souvenir,Florida Magnet,2,5,False
E-20250614-0003,06/14/2025 09:50 AM,Shop E,Skincare,Sunscreen,7,10,False
D-20250614-0004,06/14/2025 09:51 AM,Shop D,Beverages,Bottled Water,3,2,False
A-20250614-0005,06/14/2025 10:03 AM,Shop A,Accessories,Sunglasses,4,25,False
A-20250614-0006,06/14/2025 10:25 AM,Shop A,Accessories,Beach Bag,4,35,False
B-20250614-0007,06/14/2025 10:33 AM,Shop B,Kids,Inflatable Ring,2,15,True
C-20250614-0008,06/14/2025 10:38 AM,Shop C,Clothing,Beach Shorts,3,30,False
B-20250614-0009,06/14/2025 10:40 AM,Shop B,Clothing,Beach Shorts,1,30,False
C-20250614-0010,06/14/2025 10:57 AM,Shop C,Beverages,Bottled Water,2,2,False
E-20250614-0011,06/14/2025 11:21 AM,Shop E,Clothing,T-Shirt,1,20,True
A-20250614-0012,06/14/2025 11:29 AM,Shop A,Beverages,Bottled Water,4,2,False
C-20250614-0013,06/14/2025 11:30 AM,Shop C,Footwear,Sandals,3,40,False
D-20250614-0014,06/14/2025 11:44 AM,Shop D,Clothing,Swimsuit,4,50,False
D-20250614-0015,06/14/2025 11:51 AM,Shop D,Accessories,Beach Hat,2,15,False
D-20250614-0016,06/14/2025 11:55 AM,Shop D,Skincare,Sunscreen,7,10,False
C-20250614-0017,06/14/2025 11:56 AM,Shop C,Souvenir,Florida Magnet,4,5,False
D-20250614-0018,06/14/2025 12:00 PM,Shop D,Beverages,Bottled Water,1,2,False
A-20250614-0019,06/14/2025 12:11 PM,Shop A,Clothing,Beach Shorts,3,30,False
D-20250614-0020,06/14/2025 12:11 PM,Shop D,Accessories,Sunglasses,5,25,False
C-20250614-0021,06/14/2025 12:35 PM,Shop C,Accessories,Beach Hat,4,15,False
E-20250614-0022,06/14/2025 01:09 PM,Shop E,Clothing,Beach Shorts,3,30,False
D-20250614-0023,06/14/2025 01:25 PM,Shop D,Outerwear,Light Jacket,3,60,False
D-20250614-0024,06/14/2025 01:31 PM,Shop D,Souvenir,Florida Magnet,3,5,False
C-20250614-0025,06/14/2025 01:47 PM,Shop C,Skincare,Sunscreen,2,10,False
C-20250614-0026,06/14/2025 02:06 PM,Shop C,Clothing,Swimsuit,5,50,False
E-20250614-0027,06/14/2025 02:18 PM,Shop E,Clothing,Swimsuit,1,50,False
C-20250614-0028,06/14/2025 02:33 PM,Shop C,Kids,Inflatable Ring,3,15,False
D-20250614-0029,06/14/2025 02:42 PM,Shop D,Clothing,T-Shirt,4,20,False
A-20250614-0030,06/14/2025 02:47 PM,Shop A,Accessories,Beach Hat,12,15,False
D-20250614-0031,06/14/2025 02:59 PM,Shop D,Kids,Inflatable Ring,4,15,False
D-20250614-0032,06/14/2025 03:00 PM,Shop D,Accessories,Beach Bag,3,35,False
D-20250614-0033,06/14/2025 03:03 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250614-0034,06/14/2025 03:20 PM,Shop A,Footwear,Sandals,13,40,False
A-20250614-0035,06/14/2025 04:08 PM,Shop A,Skincare,Sunscreen,2,10,False
D-20250614-0036,06/14/2025 04:55 PM,Shop D,Footwear,Sandals,3,40,False
A-20250614-0037,06/14/2025 06:22 PM,Shop A,Clothing,Swimsuit,2,50,False
B-20250614-0038,06/14/2025 07:20 PM,Shop B,Accessories,Sunglasses,2,25,False
D-20250614-0039,06/14/2025 07:48 PM,Shop D,Clothing,Beach Shorts,3,30,False
D-20250615-0001,06/15/2025 08:02 AM,Shop D,Outerwear,Light Jacket,2,60,False
C-20250615-0002,06/15/2025 08:42 AM,Shop C,Kids,Inflatable Ring,4,15,False
C-20250615-0003,06/15/2025 08:46 AM,Shop C,Skincare,Sunscreen,1,10,False
B-20250615-0004,06/15/2025 08:49 AM,Shop B,Clothing,T-Shirt,1,20,False
A-20250615-0005,06/15/2025 09:15 AM,Shop A,Clothing,T-Shirt,2,20,False
B-20250615-0006,06/15/2025 09:21 AM,Shop B,Souvenir,Florida Magnet,1,5,False
D-20250615-0007,06/15/2025 09:31 AM,Shop D,Footwear,Sandals,4,40,False
B-20250615-0008,06/15/2025 09:36 AM,Shop B,Clothing,Swimsuit,1,50,False
B-20250615-0009,06/15/2025 10:07 AM,Shop B,Footwear,Sandals,3,40,False
C-20250615-0010,06/15/2025 10:13 AM,Shop C,Clothing,T-Shirt,4,20,False
E-20250615-0011,06/15/2025 10:16 AM,Shop E,Footwear,Sandals,1,40,False
A-20250615-0012,06/15/2025 10:21 AM,Shop A,Souvenir,Florida Magnet,4,5,False
D-20250615-0013,06/15/2025 10:22 AM,Shop D,Beverages,Bottled Water,9,2,False
A-20250615-0014,06/15/2025 10:31 AM,Shop A,Accessories,Sunglasses,3,25,False
A-20250615-0015,06/15/2025 10:47 AM,Shop A,Footwear,Sandals,3,40,False
C-20250615-0016,06/15/2025 10:47 AM,Shop C,Accessories,Beach Bag,4,35,True
D-20250615-0017,06/15/2025 10:57 AM,Shop D,Accessories,Beach Bag,4,35,False
C-20250615-0018,06/15/2025 10:58 AM,Shop C,Accessories,Sunglasses,3,25,False
C-20250615-0019,06/15/2025 11:12 AM,Shop C,Skincare,Sunscreen,2,10,False
C-20250615-0020,06/15/2025 11:13 AM,Shop C,Beverages,Bottled Water,1,2,False
B-20250615-0021,06/15/2025 11:21 AM,Shop B,Outerwear,Raincoat,1,45,False
D-20250615-0022,06/15/2025 11:33 AM,Shop D,Clothing,Beach Shorts,5,30,False
C-20250615-0023,06/15/2025 11:47 AM,Shop C,Clothing,Beach Shorts,2,30,False
C-20250615-0024,06/15/2025 11:49 AM,Shop C,Accessories,Sunglasses,1,25,False
A-20250615-0025,06/15/2025 12:05 PM,Shop A,Beverages,Bottled Water,2,2,False
D-20250615-0026,06/15/2025 12:12 PM,Shop D,Souvenir,Florida Magnet,3,5,False
A-20250615-0027,06/15/2025 12:20 PM,Shop A,Clothing,Beach Shorts,2,30,False
C-20250615-0028,06/15/2025 12:33 PM,Shop C,Clothing,Swimsuit,3,50,False
C-20250615-0029,06/15/2025 12:38 PM,Shop C,Accessories,Sunglasses,1,25,False
D-20250615-0030,06/15/2025 12:58 PM,Shop D,Accessories,Sunglasses,4,25,False
E-20250615-0031,06/15/2025 01:10 PM,Shop E,Clothing,Beach Shorts,4,30,False
D-20250615-0032,06/15/2025 01:18 PM,Shop D,Clothing,T-Shirt,6,20,False
D-20250615-0033,06/15/2025 01:20 PM,Shop D,Souvenir,Florida Magnet,1,5,False
B-20250615-0034,06/15/2025 01:37 PM,Shop B,Skincare,Sunscreen,1,10,False
A-20250615-0035,06/15/2025 01:59 PM,Shop A,Skincare,Sunscreen,4,10,False
C-20250615-0036,06/15/2025 02:06 PM,Shop C,Souvenir,Florida Magnet,6,5,False
D-20250615-0037,06/15/2025 02:19 PM,Shop D,Skincare,Sunscreen,5,10,False
B-20250615-0038,06/15/2025 02:26 PM,Shop B,Beverages,Bottled Water,1,2,False
A-20250615-0039,06/15/2025 02:31 PM,Shop A,Kids,Inflatable Ring,4,15,False
D-20250615-0040,06/15/2025 02:43 PM,Shop D,Accessories,Beach Hat,6,15,False
A-20250615-0041,06/15/2025 02:46 PM,Shop A,Clothing,Swimsuit,5,50,False
D-20250615-0042,06/15/2025 02:49 PM,Shop D,Clothing,Swimsuit,3,50,True
E-20250615-0043,06/15/2025 02:53 PM,Shop E,Beverages,Bottled Water,1,2,False
C-20250615-0044,06/15/2025 03:00 PM,Shop C,Footwear,Sandals,2,40,False
A-20250615-0045,06/15/2025 03:13 PM,Shop A,Accessories,Beach Hat,6,15,False
C-20250615-0046,06/15/2025 03:59 PM,Shop C,Beverages,Bottled Water,3,2,False
B-20250615-0047,06/15/2025 05:18 PM,Shop B,Accessories,Sunglasses,1,25,False
D-20250615-0048,06/15/2025 05:55 PM,Shop D,Kids,Inflatable Ring,5,15,False
D-20250616-0001,06/16/2025 10:43 AM,Shop D,Souvenir,Florida Magnet,1,5,False
B-20250616-0002,06/16/2025 11:12 AM,Shop B,Footwear,Sandals,1,40,True
D-20250616-0003,06/16/2025 11:35 AM,Shop D,Accessories,Beach Hat,1,15,True
A-20250616-0004,06/16/2025 12:16 PM,Shop A,Beverages,Bottled Water,1,2,False
E-20250616-0005,06/16/2025 12:26 PM,Shop E,Footwear,Sandals,1,40,False
B-20250616-0006,06/16/2025 12:28 PM,Shop B,Accessories,Beach Bag,2,35,False
D-20250616-0007,06/16/2025 12:38 PM,Shop D,Accessories,Beach Bag,2,35,False
B-20250616-0008,06/16/2025 01:16 PM,Shop B,Accessories,Beach Hat,1,15,False
D-20250616-0009,06/16/2025 01:25 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250616-0010,06/16/2025 01:29 PM,Shop D,Accessories,Beach Hat,1,15,False
B-20250616-0011,06/16/2025 01:53 PM,Shop B,Clothing,Beach Shorts,3,30,False
A-20250616-0012,06/16/2025 02:06 PM,Shop A,Kids,Inflatable Ring,1,15,False
A-20250616-0013,06/16/2025 02:11 PM,Shop A,Clothing,Swimsuit,2,50,False
A-20250616-0014,06/16/2025 02:12 PM,Shop A,Accessories,Sunglasses,1,25,False
D-20250616-0015,06/16/2025 03:59 PM,Shop D,Clothing,Beach Shorts,3,30,False
D-20250616-0016,06/16/2025 04:00 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250616-0017,06/16/2025 05:16 PM,Shop D,Clothing,T-Shirt,1,20,False
D-20250616-0018,06/16/2025 05:21 PM,Shop D,Souvenir,Florida Magnet,1,5,False
D-20250617-0001,06/17/2025 09:14 AM,Shop D,Clothing,T-Shirt,1,20,False
B-20250617-0002,06/17/2025 09:16 AM,Shop B,Clothing,T-Shirt,4,20,False
D-20250617-0003,06/17/2025 09:57 AM,Shop D,Beverages,Bottled Water,1,2,False
E-20250617-0004,06/17/2025 10:29 AM,Shop E,Skincare,Sunscreen,1,10,False
E-20250617-0005,06/17/2025 10:31 AM,Shop E,Beverages,Bottled Water,1,2,False
A-20250617-0006,06/17/2025 10:40 AM,Shop A,Footwear,Sandals,1,40,False
A-20250617-0007,06/17/2025 11:41 AM,Shop A,Clothing,Beach Shorts,1,30,False
